datetime,serial,OF,cote,valeur,min,aim,max
2025-05-05 09:07:17,HP722584-P,12511129,T2_91Min,1.92,1.6,2.0,2.4
2025-05-05 09:07:17,HP722584-P,12511129,T2_91Max,2.14,1.6,2.0,2.4
2025-05-05 09:07:17,HP722584-P,12511129,T2_16Avg,2.07,1.6,2.0,2.4
2025-05-05 09:07:17,HP722584-P,12511129,T2_16Min,1.84,1.6,2.0,2.4
2025-05-05 09:07:17,HP722584-P,12511129,T2_16Max,2.23,1.6,2.0,2.4
2025-05-05 09:07:17,HP722584-P,12511129,R218318Avg,218.46,217.82,218.32,218.82
2025-05-05 09:07:17,HP722584-P,12511129,R218318Min,217.84,217.82,218.32,218.82
2025-05-05 09:07:17,HP722584-P,12511129,R218318Max,218.98,217.82,218.32,218.82
2025-05-05 09:07:17,HP722584-P,12511129,R223Avg,222.89,222.0,223.0,224.0
2025-05-05 09:07:17,HP722584-P,12511129,R223Min,222.34,222.0,223.0,224.0
2025-05-05 09:07:17,HP722584-P,12511129,R223Max,223.4,222.0,223.0,224.0
2025-05-05 09:07:17,HP722584-P,12511129,R237Avg,236.88,236.0,237.0,238.0
2025-05-05 09:07:17,HP722584-P,12511129,R237Min,236.58,236.0,237.0,238.0
2025-05-05 09:07:17,HP722584-P,12511129,R237Max,237.36,236.0,237.0,238.0
2025-05-05 09:07:17,HP722584-P,12511129,HBoss35_4,35.25,35.0,35.4,35.8
2025-05-05 09:07:17,HP722584-P,12511129,28BossG,27.78,26.62,27.56,28.5
2025-05-05 09:07:17,HP722584-P,12511129,28BossD,27.78,26.62,27.56,28.5
2025-05-05 09:07:17,HP722584-P,12511129,RDia541Avg,270.37,269.25,270.5,271.75
2025-05-05 09:07:17,HP722584-P,12511129,RDia541Min,269.96,269.25,270.5,271.75
2025-05-05 09:07:17,HP722584-P,12511129,RDia541Max,270.92,269.25,270.5,271.75
2025-05-05 09:07:17,HP722584-P,12511129,Diam520_3,520.1,519.1,520.3,521.5
2025-05-05 09:20:41,HP722573-A,12510633,FCollAvg,7.24,6.4,7.0,7.6
2025-05-05 09:20:41,HP722573-A,12510633,FCollMin,7.07,6.4,7.0,7.6
2025-05-05 09:20:41,HP722573-A,12510633,FCollMax,7.37,6.4,7.0,7.6
2025-05-05 09:20:41,HP722573-A,12510633,FJupAvg,111.97,111.1,111.1,114.1
2025-05-05 09:20:41,HP722573-A,12510633,FJupMin,111.88,111.1,111.1,114.1
2025-05-05 09:20:41,HP722573-A,12510633,FJupMax,112.1,111.1,111.1,114.1
2025-05-05 09:20:41,HP722573-A,12510633,T2_91Avg,2.06,1.6,2.0,2.4
2025-05-05 09:20:41,HP722573-A,12510633,T2_91Min,1.98,1.6,2.0,2.4
2025-05-05 09:20:41,HP722573-A,12510633,T2_91Max,2.13,1.6,2.0,2.4
2025-05-05 09:20:41,HP722573-A,12510633,T2_16Avg,2.11,1.6,2.0,2.4
2025-05-05 09:20:41,HP722573-A,12510633,T2_16Min,2.01,1.6,2.0,2.4
2025-05-05 09:20:41,HP722573-A,12510633,T2_16Max,2.23,1.6,2.0,2.4
2025-05-05 09:20:41,HP722573-A,12510633,R218318Avg,218.45,217.82,218.32,218.82
2025-05-05 09:20:41,HP722573-A,12510633,R218318Min,218.0,217.82,218.32,218.82
2025-05-05 09:20:41,HP722573-A,12510633,R218318Max,218.83,217.82,218.32,218.82
2025-05-05 09:20:41,HP722573-A,12510633,R223Avg,223.0,222.0,223.0,224.0
2025-05-05 09:20:41,HP722573-A,12510633,R223Min,222.51,222.0,223.0,224.0
2025-05-05 09:20:41,HP722573-A,12510633,R223Max,223.37,222.0,223.0,224.0
2025-05-05 09:20:41,HP722573-A,12510633,R237Avg,237.0,236.0,237.0,238.0
2025-05-05 09:20:41,HP722573-A,12510633,R237Min,236.41,236.0,237.0,238.0
2025-05-05 09:20:41,HP722573-A,12510633,R237Max,237.44,236.0,237.0,238.0
2025-05-05 09:20:41,HP722573-A,12510633,HBoss35_4,35.3,35.0,35.4,35.8
2025-05-05 09:20:41,HP722573-A,12510633,28BossG,27.69,26.62,27.56,28.5
2025-05-05 09:20:41,HP722573-A,12510633,28BossD,27.7,26.62,27.56,28.5
2025-05-05 09:20:41,HP722573-A,12510633,RDia541Avg,270.43,269.25,270.5,271.75
2025-05-05 09:20:41,HP722573-A,12510633,RDia541Min,270.08,269.25,270.5,271.75
2025-05-05 09:20:41,HP722573-A,12510633,RDia541Max,270.69,269.25,270.5,271.75
2025-05-05 09:20:41,HP722573-A,12510633,Diam520_3,520.36,519.1,520.3,521.5
2025-05-05 09:33:06,HP722584-P,12511129,FCollAvg,7.16,6.4,7.0,7.6
2025-05-05 09:33:06,HP722584-P,12511129,FCollMin,6.79,6.4,7.0,7.6
2025-05-05 09:33:06,HP722584-P,12511129,FCollMax,7.53,6.4,7.0,7.6
2025-05-05 09:33:06,HP722584-P,12511129,FJupAvg,111.95,111.1,111.1,114.1
2025-05-05 09:33:06,HP722584-P,12511129,FJupMin,111.78,111.1,111.1,114.1
2025-05-05 09:33:06,HP722584-P,12511129,FJupMax,112.12,111.1,111.1,114.1
2025-05-05 09:33:06,HP722584-P,12511129,T2_91Avg,2.03,1.6,2.0,2.4
2025-05-05 09:33:06,HP722584-P,12511129,T2_91Min,1.92,1.6,2.0,2.4
2025-05-05 09:33:06,HP722584-P,12511129,T2_91Max,2.21,1.6,2.0,2.4
2025-05-05 09:33:06,HP722584-P,12511129,T2_16Avg,2.07,1.6,2.0,2.4
2025-05-05 09:33:06,HP722584-P,12511129,T2_16Min,1.82,1.6,2.0,2.4
2025-05-05 09:33:06,HP722584-P,12511129,T2_16Max,2.24,1.6,2.0,2.4
2025-05-05 09:33:06,HP722584-P,12511129,R218318Avg,218.39,217.82,218.32,218.82
2025-05-05 09:33:06,HP722584-P,12511129,R218318Min,218.0,217.82,218.32,218.82
2025-05-05 09:33:06,HP722584-P,12511129,R218318Max,218.65,217.82,218.32,218.82
2025-05-05 09:33:06,HP722584-P,12511129,R223Avg,222.86,222.0,223.0,224.0
2025-05-05 09:33:06,HP722584-P,12511129,R223Min,222.5,222.0,223.0,224.0
2025-05-05 09:33:06,HP722584-P,12511129,R223Max,223.22,222.0,223.0,224.0
2025-05-05 09:33:06,HP722584-P,12511129,R237Avg,236.88,236.0,237.0,238.0
2025-05-05 09:33:06,HP722584-P,12511129,R237Min,236.61,236.0,237.0,238.0
2025-05-05 09:33:06,HP722584-P,12511129,R237Max,237.37,236.0,237.0,238.0
2025-05-05 09:33:06,HP722584-P,12511129,HBoss35_4,35.38,35.0,35.4,35.8
2025-05-05 09:33:06,HP722584-P,12511129,28BossG,27.76,26.62,27.56,28.5
2025-05-05 09:33:06,HP722584-P,12511129,28BossD,27.78,26.62,27.56,28.5
2025-05-05 09:33:06,HP722584-P,12511129,RDia541Avg,270.37,269.25,270.5,271.75
2025-05-05 09:33:06,HP722584-P,12511129,RDia541Min,270.01,269.25,270.5,271.75
2025-05-05 09:33:06,HP722584-P,12511129,RDia541Max,270.98,269.25,270.5,271.75
2025-05-05 09:33:06,HP722584-P,12511129,Diam520_3,520.1,519.1,520.3,521.5
2025-05-05 09:45:38,HP722590-C,12511132,FCollAvg,7.32,6.4,7.0,7.6
2025-05-05 09:45:38,HP722590-C,12511132,FCollMin,7.06,6.4,7.0,7.6
2025-05-05 09:45:38,HP722590-C,12511132,FCollMax,7.74,6.4,7.0,7.6
2025-05-05 09:45:38,HP722590-C,12511132,FJupAvg,111.83,111.1,111.1,114.1
2025-05-05 09:45:38,HP722590-C,12511132,FJupMin,111.63,111.1,111.1,114.1
2025-05-05 09:45:38,HP722590-C,12511132,FJupMax,111.97,111.1,111.1,114.1
2025-05-05 09:45:38,HP722590-C,12511132,T2_91Avg,2.08,1.6,2.0,2.4
2025-05-05 09:45:38,HP722590-C,12511132,T2_91Min,1.98,1.6,2.0,2.4
2025-05-05 09:45:38,HP722590-C,12511132,T2_91Max,2.15,1.6,2.0,2.4
2025-05-05 09:45:38,HP722590-C,12511132,T2_16Avg,2.12,1.6,2.0,2.4
2025-05-05 09:45:38,HP722590-C,12511132,T2_16Min,1.97,1.6,2.0,2.4
2025-05-05 09:45:38,HP722590-C,12511132,T2_16Max,2.22,1.6,2.0,2.4
2025-05-05 09:45:38,HP722590-C,12511132,R218318Avg,218.5,217.82,218.32,218.82
2025-05-05 09:45:38,HP722590-C,12511132,R218318Min,218.14,217.82,218.32,218.82
2025-05-05 09:45:38,HP722590-C,12511132,R218318Max,219.03,217.82,218.32,218.82
2025-05-05 09:45:38,HP722590-C,12511132,R223Avg,222.94,222.0,223.0,224.0
2025-05-05 09:45:38,HP722590-C,12511132,R223Min,222.57,222.0,223.0,224.0
2025-05-05 09:45:38,HP722590-C,12511132,R223Max,223.46,222.0,223.0,224.0
2025-05-05 09:45:38,HP722590-C,12511132,R237Avg,236.96,236.0,237.0,238.0
2025-05-05 09:45:38,HP722590-C,12511132,R237Min,236.72,236.0,237.0,238.0
2025-05-05 09:45:38,HP722590-C,12511132,R237Max,237.27,236.0,237.0,238.0
2025-05-05 09:45:38,HP722590-C,12511132,HBoss35_4,35.21,35.0,35.4,35.8
2025-05-05 09:45:38,HP722590-C,12511132,28BossG,27.75,26.62,27.56,28.5
2025-05-05 09:45:38,HP722590-C,12511132,28BossD,27.76,26.62,27.56,28.5
2025-05-05 09:45:38,HP722590-C,12511132,RDia541Avg,270.44,269.25,270.5,271.75
2025-05-05 09:45:38,HP722590-C,12511132,RDia541Min,270.22,269.25,270.5,271.75
2025-05-05 09:45:38,HP722590-C,12511132,RDia541Max,270.66,269.25,270.5,271.75
2025-05-05 09:45:38,HP722590-C,12511132,Diam520_3,520.36,519.1,520.3,521.5
2025-05-05 12:15:02,HP722590-C,12511132,FCollAvg,7.29,6.4,7.0,7.6
2025-05-05 12:15:02,HP722590-C,12511132,FCollMin,7.03,6.4,7.0,7.6
2025-05-05 12:15:02,HP722590-C,12511132,FCollMax,7.57,6.4,7.0,7.6
2025-05-05 12:15:02,HP722590-C,12511132,FJupAvg,111.86,111.1,111.1,114.1
2025-05-05 12:15:02,HP722590-C,12511132,FJupMin,111.74,111.1,111.1,114.1
2025-05-05 12:15:02,HP722590-C,12511132,FJupMax,111.98,111.1,111.1,114.1
2025-05-05 12:15:02,HP722590-C,12511132,T2_91Avg,2.08,1.6,2.0,2.4
2025-05-05 12:15:02,HP722590-C,12511132,T2_91Min,2.0,1.6,2.0,2.4
2025-05-05 12:15:02,HP722590-C,12511132,T2_91Max,2.2,1.6,2.0,2.4
2025-05-05 12:15:02,HP722590-C,12511132,T2_16Avg,2.12,1.6,2.0,2.4
2025-05-05 12:15:02,HP722590-C,12511132,T2_16Min,1.98,1.6,2.0,2.4
2025-05-05 12:15:02,HP722590-C,12511132,T2_16Max,2.24,1.6,2.0,2.4
2025-05-05 12:15:02,HP722590-C,12511132,R218318Avg,218.44,217.82,218.32,218.82
2025-05-05 12:15:02,HP722590-C,12511132,R218318Min,218.06,217.82,218.32,218.82
2025-05-05 12:15:02,HP722590-C,12511132,R218318Max,218.87,217.82,218.32,218.82
2025-05-05 12:15:02,HP722590-C,12511132,R223Avg,222.93,222.0,223.0,224.0
2025-05-05 12:15:02,HP722590-C,12511132,R223Min,222.65,222.0,223.0,224.0
2025-05-05 12:15:02,HP722590-C,12511132,R223Max,223.37,222.0,223.0,224.0
2025-05-05 12:15:02,HP722590-C,12511132,R237Avg,236.97,236.0,237.0,238.0
2025-05-05 12:15:02,HP722590-C,12511132,R237Min,236.72,236.0,237.0,238.0
2025-05-05 12:15:02,HP722590-C,12511132,R237Max,237.23,236.0,237.0,238.0
2025-05-05 12:15:02,HP722590-C,12511132,HBoss35_4,35.19,35.0,35.4,35.8
2025-05-05 12:15:02,HP722590-C,12511132,28BossG,27.79,26.62,27.56,28.5
2025-05-05 12:15:02,HP722590-C,12511132,28BossD,27.79,26.62,27.56,28.5
2025-05-05 12:15:02,HP722590-C,12511132,RDia541Avg,270.45,269.25,270.5,271.75
2025-05-05 12:15:02,HP722590-C,12511132,RDia541Min,270.21,269.25,270.5,271.75
2025-05-05 12:15:02,HP722590-C,12511132,RDia541Max,270.69,269.25,270.5,271.75
2025-05-05 12:15:02,HP722590-C,12511132,Diam520_3,520.38,519.1,520.3,521.5
2025-05-07 06:26:52,HP722594-8,12511143,FCollAvg,7.12,6.4,7.0,7.6
2025-05-07 06:26:52,HP722594-8,12511143,FCollMin,6.75,6.4,7.0,7.6
2025-05-07 06:26:52,HP722594-8,12511143,FCollMax,7.47,6.4,7.0,7.6
2025-05-07 06:26:52,HP722594-8,12511143,FJupAvg,111.97,111.1,111.1,114.1
2025-05-07 06:26:52,HP722594-8,12511143,FJupMin,111.76,111.1,111.1,114.1
2025-05-07 06:26:52,HP722594-8,12511143,FJupMax,112.1,111.1,111.1,114.1
2025-05-07 06:26:52,HP722594-8,12511143,T2_91Avg,2.09,1.6,2.0,2.4
2025-05-07 06:26:52,HP722594-8,12511143,T2_91Min,2.0,1.6,2.0,2.4
2025-05-07 06:26:52,HP722594-8,12511143,T2_91Max,2.18,1.6,2.0,2.4
2025-05-07 06:26:52,HP722594-8,12511143,T2_16Avg,2.16,1.6,2.0,2.4
2025-05-07 06:26:52,HP722594-8,12511143,T2_16Min,2.03,1.6,2.0,2.4
2025-05-07 06:26:52,HP722594-8,12511143,T2_16Max,2.34,1.6,2.0,2.4
2025-05-07 06:26:52,HP722594-8,12511143,R218318Avg,218.62,217.82,218.32,218.82
2025-05-07 06:26:52,HP722594-8,12511143,R218318Min,218.21,217.82,218.32,218.82
2025-05-07 06:26:52,HP722594-8,12511143,R218318Max,219.05,217.82,218.32,218.82
2025-05-07 06:26:52,HP722594-8,12511143,R223Avg,222.92,222.0,223.0,224.0
2025-05-07 06:26:52,HP722594-8,12511143,R223Min,222.57,222.0,223.0,224.0
2025-05-07 06:26:52,HP722594-8,12511143,R223Max,223.29,222.0,223.0,224.0
2025-05-07 06:26:52,HP722594-8,12511143,R237Avg,236.83,236.0,237.0,238.0
2025-05-07 06:26:52,HP722594-8,12511143,R237Min,236.66,236.0,237.0,238.0
2025-05-07 06:26:52,HP722594-8,12511143,R237Max,237.05,236.0,237.0,238.0
2025-05-07 06:26:52,HP722594-8,12511143,HBoss35_4,35.23,35.0,35.4,35.8
2025-05-07 06:26:52,HP722594-8,12511143,28BossG,27.68,26.62,27.56,28.5
2025-05-07 06:26:52,HP722594-8,12511143,28BossD,27.75,26.62,27.56,28.5
2025-05-07 06:26:52,HP722594-8,12511143,RDia541Avg,270.42,269.25,270.5,271.75
2025-05-07 06:26:52,HP722594-8,12511143,RDia541Min,270.32,269.25,270.5,271.75
2025-05-07 06:26:52,HP722594-8,12511143,RDia541Max,270.55,269.25,270.5,271.75
2025-05-07 06:26:52,HP722594-8,12511143,Diam520_3,520.18,519.1,520.3,521.5
2025-05-07 06:40:01,HP722592-A,12513027,FCollAvg,7.22,6.4,7.0,7.6
2025-05-07 06:40:01,HP722592-A,12513027,FCollMin,6.99,6.4,7.0,7.6
2025-05-07 06:40:01,HP722592-A,12513027,FCollMax,7.53,6.4,7.0,7.6
2025-05-07 06:40:01,HP722592-A,12513027,FJupAvg,111.87,111.1,111.1,114.1
2025-05-07 06:40:01,HP722592-A,12513027,FJupMin,111.58,111.1,111.1,114.1
2025-05-07 06:40:01,HP722592-A,12513027,FJupMax,111.99,111.1,111.1,114.1
2025-05-07 06:40:01,HP722592-A,12513027,T2_91Avg,2.09,1.6,2.0,2.4
2025-05-07 06:40:01,HP722592-A,12513027,T2_91Min,2.02,1.6,2.0,2.4
2025-05-07 06:40:01,HP722592-A,12513027,T2_91Max,2.21,1.6,2.0,2.4
2025-05-07 06:40:01,HP722592-A,12513027,T2_16Avg,2.15,1.6,2.0,2.4
2025-05-07 06:40:01,HP722592-A,12513027,T2_16Min,2.04,1.6,2.0,2.4
2025-05-07 06:40:01,HP722592-A,12513027,T2_16Max,2.34,1.6,2.0,2.4
2025-05-07 06:40:01,HP722592-A,12513027,R218318Avg,218.6,217.82,218.32,218.82
2025-05-07 06:40:01,HP722592-A,12513027,R218318Min,218.3,217.82,218.32,218.82
2025-05-07 06:40:01,HP722592-A,12513027,R218318Max,218.87,217.82,218.32,218.82
2025-05-07 06:40:01,HP722592-A,12513027,R223Avg,222.89,222.0,223.0,224.0
2025-05-07 06:40:01,HP722592-A,12513027,R223Min,222.66,222.0,223.0,224.0
2025-05-07 06:40:01,HP722592-A,12513027,R223Max,223.13,222.0,223.0,224.0
2025-05-07 06:40:01,HP722592-A,12513027,R237Avg,236.84,236.0,237.0,238.0
2025-05-07 06:40:01,HP722592-A,12513027,R237Min,236.57,236.0,237.0,238.0
2025-05-07 06:40:01,HP722592-A,12513027,R237Max,237.3,236.0,237.0,238.0
2025-05-07 06:40:01,HP722592-A,12513027,HBoss35_4,34.98,35.0,35.4,35.8
2025-05-07 06:40:01,HP722592-A,12513027,28BossG,27.64,26.62,27.56,28.5
2025-05-07 06:40:01,HP722592-A,12513027,28BossD,27.84,26.62,27.56,28.5
2025-05-07 06:40:01,HP722592-A,12513027,RDia541Avg,270.42,269.25,270.5,271.75
2025-05-07 06:40:01,HP722592-A,12513027,RDia541Min,270.25,269.25,270.5,271.75
2025-05-07 06:40:01,HP722592-A,12513027,RDia541Max,270.63,269.25,270.5,271.75
2025-05-07 06:40:01,HP722592-A,12513027,Diam520_3,520.31,519.1,520.3,521.5
2025-05-07 06:55:59,HP722597-5,12513024,FCollAvg,7.21,6.4,7.0,7.6
2025-05-07 06:55:59,HP722597-5,12513024,FCollMin,6.78,6.4,7.0,7.6
2025-05-07 06:55:59,HP722597-5,12513024,FCollMax,7.98,6.4,7.0,7.6
2025-05-07 06:55:59,HP722597-5,12513024,FJupAvg,111.88,111.1,111.1,114.1
2025-05-07 06:55:59,HP722597-5,12513024,FJupMin,111.46,111.1,111.1,114.1
2025-05-07 06:55:59,HP722597-5,12513024,FJupMax,112.19,111.1,111.1,114.1
2025-05-07 06:55:59,HP722597-5,12513024,T2_91Avg,2.09,1.6,2.0,2.4
2025-05-07 06:55:59,HP722597-5,12513024,T2_91Min,2.02,1.6,2.0,2.4
2025-05-07 06:55:59,HP722597-5,12513024,T2_91Max,2.15,1.6,2.0,2.4
2025-05-07 06:55:59,HP722597-5,12513024,T2_16Avg,2.19,1.6,2.0,2.4
2025-05-07 06:55:59,HP722597-5,12513024,T2_16Min,2.04,1.6,2.0,2.4
2025-05-07 06:55:59,HP722597-5,12513024,T2_16Max,2.4,1.6,2.0,2.4
2025-05-07 06:55:59,HP722597-5,12513024,R218318Avg,218.63,217.82,218.32,218.82
2025-05-07 06:55:59,HP722597-5,12513024,R218318Min,218.24,217.82,218.32,218.82
2025-05-07 06:55:59,HP722597-5,12513024,R218318Max,219.09,217.82,218.32,218.82
2025-05-07 06:55:59,HP722597-5,12513024,R223Avg,222.94,222.0,223.0,224.0
2025-05-07 06:55:59,HP722597-5,12513024,R223Min,222.59,222.0,223.0,224.0
2025-05-07 06:55:59,HP722597-5,12513024,R223Max,223.42,222.0,223.0,224.0
2025-05-07 06:55:59,HP722597-5,12513024,R237Avg,236.89,236.0,237.0,238.0
2025-05-07 06:55:59,HP722597-5,12513024,R237Min,236.55,236.0,237.0,238.0
2025-05-07 06:55:59,HP722597-5,12513024,R237Max,237.25,236.0,237.0,238.0
2025-05-07 06:55:59,HP722597-5,12513024,HBoss35_4,35.11,35.0,35.4,35.8
2025-05-07 06:55:59,HP722597-5,12513024,28BossG,27.77,26.62,27.56,28.5
2025-05-07 06:55:59,HP722597-5,12513024,28BossD,27.79,26.62,27.56,28.5
2025-05-07 06:55:59,HP722597-5,12513024,RDia541Avg,270.5,269.25,270.5,271.75
2025-05-07 06:55:59,HP722597-5,12513024,RDia541Min,270.13,269.25,270.5,271.75
2025-05-07 06:55:59,HP722597-5,12513024,RDia541Max,270.66,269.25,270.5,271.75
2025-05-07 06:55:59,HP722597-5,12513024,Diam520_3,520.55,519.1,520.3,521.5
2025-05-07 07:09:20,HP722593-9,12512183,FCollAvg,7.27,6.4,7.0,7.6
2025-05-07 07:09:20,HP722593-9,12512183,FCollMin,6.83,6.4,7.0,7.6
2025-05-07 07:09:20,HP722593-9,12512183,FCollMax,7.91,6.4,7.0,7.6
2025-05-07 07:09:20,HP722593-9,12512183,FJupAvg,111.84,111.1,111.1,114.1
2025-05-07 07:09:20,HP722593-9,12512183,FJupMin,111.53,111.1,111.1,114.1
2025-05-07 07:09:20,HP722593-9,12512183,FJupMax,112.19,111.1,111.1,114.1
2025-05-07 07:09:20,HP722593-9,12512183,T2_91Avg,2.1,1.6,2.0,2.4
2025-05-07 07:09:20,HP722593-9,12512183,T2_91Min,2.03,1.6,2.0,2.4
2025-05-07 07:09:20,HP722593-9,12512183,T2_91Max,2.23,1.6,2.0,2.4
2025-05-07 07:09:20,HP722593-9,12512183,T2_16Avg,2.21,1.6,2.0,2.4
2025-05-07 07:09:20,HP722593-9,12512183,T2_16Min,2.1,1.6,2.0,2.4
2025-05-07 07:09:20,HP722593-9,12512183,T2_16Max,2.33,1.6,2.0,2.4
2025-05-07 07:09:20,HP722593-9,12512183,R218318Avg,218.58,217.82,218.32,218.82
2025-05-07 07:09:20,HP722593-9,12512183,R218318Min,217.95,217.82,218.32,218.82
2025-05-07 07:09:20,HP722593-9,12512183,R218318Max,219.31,217.82,218.32,218.82
2025-05-07 07:09:20,HP722593-9,12512183,R223Avg,222.89,222.0,223.0,224.0
2025-05-07 07:09:20,HP722593-9,12512183,R223Min,222.32,222.0,223.0,224.0
2025-05-07 07:09:20,HP722593-9,12512183,R223Max,223.55,222.0,223.0,224.0
2025-05-07 07:09:20,HP722593-9,12512183,R237Avg,236.84,236.0,237.0,238.0
2025-05-07 07:09:20,HP722593-9,12512183,R237Min,236.56,236.0,237.0,238.0
2025-05-07 07:09:20,HP722593-9,12512183,R237Max,237.17,236.0,237.0,238.0
2025-05-07 07:09:20,HP722593-9,12512183,HBoss35_4,35.33,35.0,35.4,35.8
2025-05-07 07:09:20,HP722593-9,12512183,28BossG,27.66,26.62,27.56,28.5
2025-05-07 07:09:20,HP722593-9,12512183,28BossD,27.67,26.62,27.56,28.5
2025-05-07 07:09:20,HP722593-9,12512183,RDia541Avg,270.44,269.25,270.5,271.75
2025-05-07 07:09:20,HP722593-9,12512183,RDia541Min,270.33,269.25,270.5,271.75
2025-05-07 07:09:20,HP722593-9,12512183,RDia541Max,270.67,269.25,270.5,271.75
2025-05-07 07:09:20,HP722593-9,12512183,Diam520_3,520.18,519.1,520.3,521.5
2025-05-07 07:21:49,HP722592-A,12513027,FCollAvg,7.22,6.4,7.0,7.6
2025-05-07 07:21:49,HP722592-A,12513027,FCollMin,6.99,6.4,7.0,7.6
2025-05-07 07:21:49,HP722592-A,12513027,FCollMax,7.53,6.4,7.0,7.6
2025-05-07 07:21:49,HP722592-A,12513027,FJupAvg,111.87,111.1,111.1,114.1
2025-05-07 07:21:49,HP722592-A,12513027,FJupMin,111.58,111.1,111.1,114.1
2025-05-07 07:21:49,HP722592-A,12513027,FJupMax,111.98,111.1,111.1,114.1
2025-05-07 07:21:49,HP722592-A,12513027,T2_91Avg,2.09,1.6,2.0,2.4
2025-05-07 07:21:49,HP722592-A,12513027,T2_91Min,2.01,1.6,2.0,2.4
2025-05-07 07:21:49,HP722592-A,12513027,T2_91Max,2.15,1.6,2.0,2.4
2025-05-07 07:21:49,HP722592-A,12513027,T2_16Avg,2.16,1.6,2.0,2.4
2025-05-07 07:21:49,HP722592-A,12513027,T2_16Min,2.02,1.6,2.0,2.4
2025-05-07 07:21:49,HP722592-A,12513027,T2_16Max,2.38,1.6,2.0,2.4
2025-05-07 07:21:49,HP722592-A,12513027,R218318Avg,218.6,217.82,218.32,218.82
2025-05-07 07:21:49,HP722592-A,12513027,R218318Min,218.32,217.82,218.32,218.82
2025-05-07 07:21:49,HP722592-A,12513027,R218318Max,218.83,217.82,218.32,218.82
2025-05-07 07:21:49,HP722592-A,12513027,R223Avg,222.89,222.0,223.0,224.0
2025-05-07 07:21:49,HP722592-A,12513027,R223Min,222.68,222.0,223.0,224.0
2025-05-07 07:21:49,HP722592-A,12513027,R223Max,223.13,222.0,223.0,224.0
2025-05-07 07:21:49,HP722592-A,12513027,R237Avg,236.84,236.0,237.0,238.0
2025-05-07 07:21:49,HP722592-A,12513027,R237Min,236.54,236.0,237.0,238.0
2025-05-07 07:21:49,HP722592-A,12513027,R237Max,237.28,236.0,237.0,238.0
2025-05-07 07:21:49,HP722592-A,12513027,HBoss35_4,34.99,35.0,35.4,35.8
2025-05-07 07:21:49,HP722592-A,12513027,28BossG,27.69,26.62,27.56,28.5
2025-05-07 07:21:49,HP722592-A,12513027,28BossD,27.73,26.62,27.56,28.5
2025-05-07 07:21:49,HP722592-A,12513027,RDia541Avg,270.42,269.25,270.5,271.75
2025-05-07 07:21:49,HP722592-A,12513027,RDia541Min,270.22,269.25,270.5,271.75
2025-05-07 07:21:49,HP722592-A,12513027,RDia541Max,270.59,269.25,270.5,271.75
2025-05-07 07:21:49,HP722592-A,12513027,Diam520_3,520.3,519.1,520.3,521.5
2025-05-07 07:34:17,HP722543-U,12504157,FCollAvg,7.23,6.4,7.0,7.6
2025-05-07 07:34:17,HP722543-U,12504157,FCollMin,6.51,6.4,7.0,7.6
2025-05-07 07:34:17,HP722543-U,12504157,FCollMax,8.03,6.4,7.0,7.6
2025-05-07 07:34:17,HP722543-U,12504157,FJupAvg,111.87,111.1,111.1,114.1
2025-05-07 07:34:17,HP722543-U,12504157,FJupMin,111.41,111.1,111.1,114.1
2025-05-07 07:34:17,HP722543-U,12504157,FJupMax,112.33,111.1,111.1,114.1
2025-05-07 07:34:17,HP722543-U,12504157,T2_91Avg,2.07,1.6,2.0,2.4
2025-05-07 07:34:17,HP722543-U,12504157,T2_91Min,1.99,1.6,2.0,2.4
2025-05-07 07:34:17,HP722543-U,12504157,T2_91Max,2.21,1.6,2.0,2.4
2025-05-07 07:34:17,HP722543-U,12504157,T2_16Avg,2.11,1.6,2.0,2.4
2025-05-07 07:34:17,HP722543-U,12504157,T2_16Min,1.96,1.6,2.0,2.4
2025-05-07 07:34:17,HP722543-U,12504157,T2_16Max,2.27,1.6,2.0,2.4
2025-05-07 07:34:17,HP722543-U,12504157,R218318Avg,218.39,217.82,218.32,218.82
2025-05-07 07:34:17,HP722543-U,12504157,R218318Min,217.94,217.82,218.32,218.82
2025-05-07 07:34:17,HP722543-U,12504157,R218318Max,218.63,217.82,218.32,218.82
2025-05-07 07:34:17,HP722543-U,12504157,R223Avg,222.85,222.0,223.0,224.0
2025-05-07 07:34:17,HP722543-U,12504157,R223Min,222.43,222.0,223.0,224.0
2025-05-07 07:34:17,HP722543-U,12504157,R223Max,223.1,222.0,223.0,224.0
2025-05-07 07:34:17,HP722543-U,12504157,R237Avg,236.87,236.0,237.0,238.0
2025-05-07 07:34:17,HP722543-U,12504157,R237Min,236.66,236.0,237.0,238.0
2025-05-07 07:34:17,HP722543-U,12504157,R237Max,237.21,236.0,237.0,238.0
2025-05-07 07:34:17,HP722543-U,12504157,HBoss35_4,35.49,35.0,35.4,35.8
2025-05-07 07:34:17,HP722543-U,12504157,28BossG,27.79,26.62,27.56,28.5
2025-05-07 07:34:17,HP722543-U,12504157,28BossD,27.79,26.62,27.56,28.5
2025-05-07 07:34:17,HP722543-U,12504157,RDia541Avg,270.39,269.25,270.5,271.75
2025-05-07 07:34:17,HP722543-U,12504157,RDia541Min,270.11,269.25,270.5,271.75
2025-05-07 07:34:17,HP722543-U,12504157,RDia541Max,271.03,269.25,270.5,271.75
2025-05-07 07:34:17,HP722543-U,12504157,Diam520_3,520.15,519.1,520.3,521.5
