Date,Serial,OF,Nom_Cote,Mesure,Nominal,Tolérance_Min,Tolérance_Max
2025-05-11,S0063,4362,Cire_Alésage grand,105.14200000000001,105.15,105.05,105.25
2025-05-11,S0064,5417,Cire_Rayon extérieur,275.15599999999995,275.15,275.05,275.2
2025-05-11,S0064,5417,Cire_Rayon intérieur jante,210.168,210.15,210.0,210.3
2025-05-11,S0064,5417,Cire_Rayon hors tout,320.13,320.15,320.05,320.3
2025-05-11,S0064,5417,Cire_Rayon fond,40.155,40.15,40.1,40.2
2025-05-11,S0064,5417,Cire_Diamètre global max,325.966,325.96,325.71,326.11
2025-05-11,S0064,5417,Cire_Rayon extérieur (2e mention),275.158,275.15,274.85,275.45
2025-05-11,S0064,5417,Cire_Épaisseur patin,30.148,30.15,29.95,30.35
2025-05-11,S0064,5417,Cire_Largeur gorge centrale,80.17,80.12,80.02,80.22
2025-05-11,S0064,5417,Cire_Rayon fond (2e mention),40.114000000000004,40.15,40.075,40.225
2025-05-11,S0064,5417,Cire_Hauteur jante,175.167,175.15,175.025,175.275
2025-05-11,S0064,5417,Cire_Cercle de perçage,145.141,145.15,145.05,145.25
2025-05-11,S0064,5417,Cire_Rayon congé usinage,4.154,4.15,4.125,4.175
2025-05-11,S0064,5417,Cire_Petit alésage,85.134,85.15,85.05,85.25
2025-05-11,S0064,5417,Cire_Alésage moyen,95.13600000000001,95.15,95.025,95.275
2025-05-11,S0064,5417,Cire_Alésage grand,105.12400000000001,105.15,105.05,105.25
2025-05-11,S0065,6807,Cire_Rayon extérieur,275.126,275.15,275.05,275.2
2025-05-11,S0065,6807,Cire_Rayon intérieur jante,210.12,210.15,210.0,210.3
2025-05-11,S0065,6807,Cire_Rayon hors tout,320.123,320.15,320.05,320.3
2025-05-11,S0065,6807,Cire_Rayon fond,40.150999999999996,40.15,40.1,40.2
2025-05-11,S0065,6807,Cire_Diamètre global max,325.897,325.96,325.71,326.11
2025-05-11,S0065,6807,Cire_Rayon extérieur (2e mention),275.019,275.15,274.85,275.45
2025-05-11,S0065,6807,Cire_Épaisseur patin,30.182000000000002,30.15,29.95,30.35
2025-05-11,S0065,6807,Cire_Largeur gorge centrale,80.134,80.12,80.02,80.22
2025-05-11,S0065,6807,Cire_Rayon fond (2e mention),40.162,40.15,40.075,40.225
2025-05-11,S0065,6807,Cire_Hauteur jante,175.12199999999999,175.15,175.025,175.275
2025-05-11,S0065,6807,Cire_Cercle de perçage,145.102,145.15,145.05,145.25
2025-05-11,S0065,6807,Cire_Rayon congé usinage,4.154,4.15,4.125,4.175
2025-05-11,S0065,6807,Cire_Petit alésage,85.122,85.15,85.05,85.25
2025-05-11,S0065,6807,Cire_Alésage moyen,95.126,95.15,95.025,95.275
2025-05-11,S0065,6807,Cire_Alésage grand,105.083,105.15,105.05,105.25
2025-05-11,S0066,1581,Cire_Rayon extérieur,275.121,275.15,275.05,275.2
2025-05-11,S0066,1581,Cire_Rayon intérieur jante,210.18200000000002,210.15,210.0,210.3
2025-05-11,S0066,1581,Cire_Rayon hors tout,320.118,320.15,320.05,320.3
2025-05-11,S0066,1581,Cire_Rayon fond,40.156,40.15,40.1,40.2
2025-05-11,S0066,1581,Cire_Diamètre global max,325.991,325.96,325.71,326.11
2025-05-11,S0066,1581,Cire_Rayon extérieur (2e mention),275.082,275.15,274.85,275.45
2025-05-11,S0066,1581,Cire_Épaisseur patin,30.189,30.15,29.95,30.35
2025-05-11,S0066,1581,Cire_Largeur gorge centrale,80.17099999999999,80.12,80.02,80.22
2025-05-11,S0066,1581,Cire_Rayon fond (2e mention),40.157,40.15,40.075,40.225
2025-05-11,S0066,1581,Cire_Hauteur jante,175.229,175.15,175.025,175.275
2025-05-11,S0066,1581,Cire_Cercle de perçage,145.136,145.15,145.05,145.25
2025-05-11,S0066,1581,Cire_Rayon congé usinage,4.156,4.15,4.125,4.175
2025-05-11,S0066,1581,Cire_Petit alésage,85.119,85.15,85.05,85.25
2025-05-11,S0066,1581,Cire_Alésage moyen,95.149,95.15,95.025,95.275
2025-05-11,S0066,1581,Cire_Alésage grand,105.13199999999999,105.15,105.05,105.25
2025-05-11,S0067,1725,Cire_Rayon extérieur,275.162,275.15,275.05,275.2
2025-05-11,S0067,1725,Cire_Rayon intérieur jante,210.208,210.15,210.0,210.3
2025-05-11,S0067,1725,Cire_Rayon hors tout,320.197,320.15,320.05,320.3
2025-05-11,S0067,1725,Cire_Rayon fond,40.157000000000004,40.15,40.1,40.2
2025-05-11,S0067,1725,Cire_Diamètre global max,325.942,325.96,325.71,326.11
2025-05-11,S0067,1725,Cire_Rayon extérieur (2e mention),275.124,275.15,274.85,275.45
2025-05-11,S0067,1725,Cire_Épaisseur patin,30.220000000000002,30.15,29.95,30.35
2025-05-11,S0067,1725,Cire_Largeur gorge centrale,80.093,80.12,80.02,80.22
2025-05-11,S0067,1725,Cire_Rayon fond (2e mention),40.157000000000004,40.15,40.075,40.225
2025-05-11,S0067,1725,Cire_Hauteur jante,175.171,175.15,175.025,175.275
2025-05-11,S0067,1725,Cire_Cercle de perçage,145.158,145.15,145.05,145.25
2025-05-11,S0067,1725,Cire_Rayon congé usinage,4.144,4.15,4.125,4.175
2025-05-11,S0067,1725,Cire_Petit alésage,85.143,85.15,85.05,85.25
2025-05-11,S0067,1725,Cire_Alésage moyen,95.196,95.15,95.025,95.275
2025-05-11,S0067,1725,Cire_Alésage grand,105.125,105.15,105.05,105.25
2025-05-11,S0068,9692,Cire_Rayon extérieur,275.173,275.15,275.05,275.2
2025-05-11,S0068,9692,Cire_Rayon intérieur jante,210.197,210.15,210.0,210.3
2025-05-11,S0068,9692,Cire_Rayon hors tout,320.102,320.15,320.05,320.3
2025-05-11,S0068,9692,Cire_Rayon fond,40.161,40.15,40.1,40.2
2025-05-11,S0068,9692,Cire_Diamètre global max,326.098,325.96,325.71,326.11
2025-05-11,S0068,9692,Cire_Rayon extérieur (2e mention),275.058,275.15,274.85,275.45
2025-05-11,S0068,9692,Cire_Épaisseur patin,30.129,30.15,29.95,30.35
2025-05-11,S0068,9692,Cire_Largeur gorge centrale,80.104,80.12,80.02,80.22
2025-05-11,S0068,9692,Cire_Rayon fond (2e mention),40.123000000000005,40.15,40.075,40.225
2025-05-11,S0068,9692,Cire_Hauteur jante,175.176,175.15,175.025,175.275
2025-05-11,S0068,9692,Cire_Cercle de perçage,145.129,145.15,145.05,145.25
2025-05-11,S0068,9692,Cire_Rayon congé usinage,4.157,4.15,4.125,4.175
2025-05-11,S0068,9692,Cire_Petit alésage,85.198,85.15,85.05,85.25
2025-05-11,S0068,9692,Cire_Alésage moyen,95.16799999999999,95.15,95.025,95.275
2025-05-11,S0068,9692,Cire_Alésage grand,105.128,105.15,105.05,105.25
2025-05-11,S0069,3406,Cire_Rayon extérieur,275.141,275.15,275.05,275.2
2025-05-11,S0069,3406,Cire_Rayon intérieur jante,210.118,210.15,210.0,210.3
2025-05-11,S0069,3406,Cire_Rayon hors tout,320.144,320.15,320.05,320.3
2025-05-11,S0069,3406,Cire_Rayon fond,40.159,40.15,40.1,40.2
2025-05-11,S0069,3406,Cire_Diamètre global max,325.938,325.96,325.71,326.11
2025-05-11,S0069,3406,Cire_Rayon extérieur (2e mention),274.97900000000004,275.15,274.85,275.45
2025-05-11,S0069,3406,Cire_Épaisseur patin,30.062,30.15,29.95,30.35
2025-05-11,S0069,3406,Cire_Largeur gorge centrale,80.12899999999999,80.12,80.02,80.22
2025-05-11,S0069,3406,Cire_Rayon fond (2e mention),40.132999999999996,40.15,40.075,40.225
2025-05-11,S0069,3406,Cire_Hauteur jante,175.133,175.15,175.025,175.275
2025-05-11,S0069,3406,Cire_Cercle de perçage,145.103,145.15,145.05,145.25
2025-05-11,S0069,3406,Cire_Rayon congé usinage,4.1659999999999995,4.15,4.125,4.175
2025-05-11,S0069,3406,Cire_Petit alésage,85.133,85.15,85.05,85.25
2025-05-11,S0069,3406,Cire_Alésage moyen,95.152,95.15,95.025,95.275
2025-05-11,S0069,3406,Cire_Alésage grand,105.152,105.15,105.05,105.25
2025-05-11,S0070,3784,Cire_Rayon extérieur,275.159,275.15,275.05,275.2
2025-05-11,S0070,3784,Cire_Rayon intérieur jante,210.086,210.15,210.0,210.3
2025-05-11,S0070,3784,Cire_Rayon hors tout,320.188,320.15,320.05,320.3
2025-05-11,S0070,3784,Cire_Rayon fond,40.152,40.15,40.1,40.2
2025-05-11,S0070,3784,Cire_Diamètre global max,325.988,325.96,325.71,326.11
2025-05-11,S0070,3784,Cire_Rayon extérieur (2e mention),275.11699999999996,275.15,274.85,275.45
2025-05-11,S0070,3784,Cire_Épaisseur patin,30.232,30.15,29.95,30.35
2025-05-11,S0070,3784,Cire_Largeur gorge centrale,80.10900000000001,80.12,80.02,80.22
2025-05-11,S0070,3784,Cire_Rayon fond (2e mention),40.101000000000006,40.15,40.075,40.225
2025-05-11,S0070,3784,Cire_Hauteur jante,175.13,175.15,175.025,175.275
2025-05-11,S0070,3784,Cire_Cercle de perçage,145.14700000000002,145.15,145.05,145.25
2025-05-11,S0070,3784,Cire_Rayon congé usinage,4.15,4.15,4.125,4.175
2025-05-11,S0070,3784,Cire_Petit alésage,85.148,85.15,85.05,85.25
2025-05-11,S0070,3784,Cire_Alésage moyen,95.14999999999999,95.15,95.025,95.275
2025-05-11,S0070,3784,Cire_Alésage grand,105.126,105.15,105.05,105.25
2025-05-11,S0071,9575,Cire_Rayon extérieur,275.14599999999996,275.15,275.05,275.2
2025-05-11,S0071,9575,Cire_Rayon intérieur jante,210.154,210.15,210.0,210.3
2025-05-11,S0071,9575,Cire_Rayon hors tout,320.12,320.15,320.05,320.3
2025-05-11,S0071,9575,Cire_Rayon fond,40.184,40.15,40.1,40.2
2025-05-11,S0071,9575,Cire_Diamètre global max,325.886,325.96,325.71,326.11
2025-05-11,S0071,9575,Cire_Rayon extérieur (2e mention),275.062,275.15,274.85,275.45
2025-05-11,S0071,9575,Cire_Épaisseur patin,30.127,30.15,29.95,30.35
2025-05-11,S0071,9575,Cire_Largeur gorge centrale,80.115,80.12,80.02,80.22
2025-05-11,S0071,9575,Cire_Rayon fond (2e mention),40.162,40.15,40.075,40.225
2025-05-11,S0071,9575,Cire_Hauteur jante,175.14700000000002,175.15,175.025,175.275
2025-05-11,S0071,9575,Cire_Cercle de perçage,145.117,145.15,145.05,145.25
2025-05-11,S0071,9575,Cire_Rayon congé usinage,4.135,4.15,4.125,4.175
2025-05-11,S0071,9575,Cire_Petit alésage,85.083,85.15,85.05,85.25
2025-05-11,S0071,9575,Cire_Alésage moyen,95.195,95.15,95.025,95.275
2025-05-11,S0071,9575,Cire_Alésage grand,105.084,105.15,105.05,105.25
2025-05-11,S0072,8233,Cire_Rayon extérieur,275.123,275.15,275.05,275.2
2025-05-11,S0072,8233,Cire_Rayon intérieur jante,210.09400000000002,210.15,210.0,210.3
2025-05-11,S0072,8233,Cire_Rayon hors tout,320.161,320.15,320.05,320.3
2025-05-11,S0072,8233,Cire_Rayon fond,40.166,40.15,40.1,40.2
2025-05-11,S0072,8233,Cire_Diamètre global max,325.962,325.96,325.71,326.11
2025-05-11,S0072,8233,Cire_Rayon extérieur (2e mention),274.979,275.15,274.85,275.45
2025-05-11,S0072,8233,Cire_Épaisseur patin,30.196,30.15,29.95,30.35
2025-05-11,S0072,8233,Cire_Largeur gorge centrale,80.088,80.12,80.02,80.22
2025-05-11,S0072,8233,Cire_Rayon fond (2e mention),40.160000000000004,40.15,40.075,40.225
2025-05-11,S0072,8233,Cire_Hauteur jante,175.14000000000001,175.15,175.025,175.275
2025-05-11,S0072,8233,Cire_Cercle de perçage,145.072,145.15,145.05,145.25
2025-05-11,S0072,8233,Cire_Rayon congé usinage,4.135,4.15,4.125,4.175
2025-05-11,S0072,8233,Cire_Petit alésage,85.143,85.15,85.05,85.25
2025-05-11,S0072,8233,Cire_Alésage moyen,95.13799999999999,95.15,95.025,95.275
2025-05-11,S0072,8233,Cire_Alésage grand,105.118,105.15,105.05,105.25
2025-05-11,S0073,5371,Cire_Rayon extérieur,275.157,275.15,275.05,275.2
2025-05-11,S0073,5371,Cire_Rayon intérieur jante,210.144,210.15,210.0,210.3
2025-05-11,S0073,5371,Cire_Rayon hors tout,320.141,320.15,320.05,320.3
2025-05-11,S0073,5371,Cire_Rayon fond,40.143,40.15,40.1,40.2
2025-05-11,S0073,5371,Cire_Diamètre global max,325.941,325.96,325.71,326.11
2025-05-11,S0073,5371,Cire_Rayon extérieur (2e mention),275.21500000000003,275.15,274.85,275.45
2025-05-11,S0073,5371,Cire_Épaisseur patin,30.188,30.15,29.95,30.35
2025-05-11,S0073,5371,Cire_Largeur gorge centrale,80.118,80.12,80.02,80.22
2025-05-11,S0073,5371,Cire_Rayon fond (2e mention),40.162,40.15,40.075,40.225
2025-05-11,S0073,5371,Cire_Hauteur jante,175.174,175.15,175.025,175.275
2025-05-11,S0073,5371,Cire_Cercle de perçage,145.22899999999998,145.15,145.05,145.25
2025-05-11,S0073,5371,Cire_Rayon congé usinage,4.16,4.15,4.125,4.175
2025-05-11,S0073,5371,Cire_Petit alésage,85.125,85.15,85.05,85.25
2025-05-11,S0073,5371,Cire_Alésage moyen,95.173,95.15,95.025,95.275
2025-05-11,S0073,5371,Cire_Alésage grand,105.216,105.15,105.05,105.25
2025-05-11,S0074,8323,Cire_Rayon extérieur,275.14,275.15,275.05,275.2
2025-05-11,S0074,8323,Cire_Rayon intérieur jante,210.266,210.15,210.0,210.3
2025-05-11,S0074,8323,Cire_Rayon hors tout,320.102,320.15,320.05,320.3
2025-05-11,S0074,8323,Cire_Rayon fond,40.147000000000006,40.15,40.1,40.2
2025-05-11,S0074,8323,Cire_Diamètre global max,325.919,325.96,325.71,326.11
2025-05-11,S0074,8323,Cire_Rayon extérieur (2e mention),275.303,275.15,274.85,275.45
2025-05-11,S0074,8323,Cire_Épaisseur patin,30.092,30.15,29.95,30.35
2025-05-11,S0074,8323,Cire_Largeur gorge centrale,80.121,80.12,80.02,80.22
2025-05-11,S0074,8323,Cire_Rayon fond (2e mention),40.132,40.15,40.075,40.225
2025-05-11,S0074,8323,Cire_Hauteur jante,175.143,175.15,175.025,175.275
2025-05-11,S0074,8323,Cire_Cercle de perçage,145.163,145.15,145.05,145.25
2025-05-11,S0074,8323,Cire_Rayon congé usinage,4.158,4.15,4.125,4.175
2025-05-11,S0074,8323,Cire_Petit alésage,85.15400000000001,85.15,85.05,85.25
2025-05-11,S0074,8323,Cire_Alésage moyen,95.122,95.15,95.025,95.275
2025-05-11,S0074,8323,Cire_Alésage grand,105.128,105.15,105.05,105.25
2025-05-11,S0075,1970,Cire_Rayon extérieur,275.147,275.15,275.05,275.2
2025-05-11,S0075,1970,Cire_Rayon intérieur jante,210.18800000000002,210.15,210.0,210.3
2025-05-11,S0075,1970,Cire_Rayon hors tout,320.12600000000003,320.15,320.05,320.3
2025-05-11,S0075,1970,Cire_Rayon fond,40.164,40.15,40.1,40.2
2025-05-11,S0075,1970,Cire_Diamètre global max,325.97900000000004,325.96,325.71,326.11
2025-05-11,S0075,1970,Cire_Rayon extérieur (2e mention),275.32300000000004,275.15,274.85,275.45
2025-05-11,S0075,1970,Cire_Épaisseur patin,30.115000000000002,30.15,29.95,30.35
2025-05-11,S0075,1970,Cire_Largeur gorge centrale,80.134,80.12,80.02,80.22
2025-05-11,S0075,1970,Cire_Rayon fond (2e mention),40.116,40.15,40.075,40.225
2025-05-11,S0075,1970,Cire_Hauteur jante,175.227,175.15,175.025,175.275
2025-05-11,S0075,1970,Cire_Cercle de perçage,145.18099999999998,145.15,145.05,145.25
2025-05-11,S0075,1970,Cire_Rayon congé usinage,4.143000000000001,4.15,4.125,4.175
2025-05-11,S0075,1970,Cire_Petit alésage,85.171,85.15,85.05,85.25
2025-05-11,S0075,1970,Cire_Alésage moyen,95.125,95.15,95.025,95.275
2025-05-11,S0075,1970,Cire_Alésage grand,105.175,105.15,105.05,105.25
2025-05-11,S0076,5254,Cire_Rayon extérieur,275.156,275.15,275.05,275.2
2025-05-11,S0076,5254,Cire_Rayon intérieur jante,210.23999999999998,210.15,210.0,210.3
2025-05-11,S0076,5254,Cire_Rayon hors tout,320.17,320.15,320.05,320.3
2025-05-11,S0076,5254,Cire_Rayon fond,40.157,40.15,40.1,40.2
2025-05-11,S0076,5254,Cire_Diamètre global max,325.939,325.96,325.71,326.11
2025-05-11,S0076,5254,Cire_Rayon extérieur (2e mention),275.03200000000004,275.15,274.85,275.45
2025-05-11,S0076,5254,Cire_Épaisseur patin,30.136,30.15,29.95,30.35
2025-05-11,S0076,5254,Cire_Largeur gorge centrale,80.138,80.12,80.02,80.22
2025-05-11,S0076,5254,Cire_Rayon fond (2e mention),40.15,40.15,40.075,40.225
2025-05-11,S0076,5254,Cire_Hauteur jante,175.17000000000002,175.15,175.025,175.275
2025-05-11,S0076,5254,Cire_Cercle de perçage,145.127,145.15,145.05,145.25
2025-05-11,S0076,5254,Cire_Rayon congé usinage,4.139,4.15,4.125,4.175
2025-05-11,S0076,5254,Cire_Petit alésage,85.169,85.15,85.05,85.25
2025-05-11,S0076,5254,Cire_Alésage moyen,95.238,95.15,95.025,95.275
2025-05-11,S0076,5254,Cire_Alésage grand,105.116,105.15,105.05,105.25
2025-05-11,S0077,7981,Cire_Rayon extérieur,275.13100000000003,275.15,275.05,275.2
2025-05-11,S0077,7981,Cire_Rayon intérieur jante,210.131,210.15,210.0,210.3
2025-05-11,S0077,7981,Cire_Rayon hors tout,320.10999999999996,320.15,320.05,320.3
2025-05-11,S0077,7981,Cire_Rayon fond,40.149,40.15,40.1,40.2
2025-05-11,S0077,7981,Cire_Diamètre global max,325.93699999999995,325.96,325.71,326.11
2025-05-11,S0077,7981,Cire_Rayon extérieur (2e mention),275.24899999999997,275.15,274.85,275.45
2025-05-11,S0077,7981,Cire_Épaisseur patin,30.189,30.15,29.95,30.35
2025-05-11,S0077,7981,Cire_Largeur gorge centrale,80.144,80.12,80.02,80.22
2025-05-11,S0077,7981,Cire_Rayon fond (2e mention),40.147,40.15,40.075,40.225
2025-05-11,S0077,7981,Cire_Hauteur jante,175.22899999999998,175.15,175.025,175.275
2025-05-11,S0077,7981,Cire_Cercle de perçage,145.117,145.15,145.05,145.25
2025-05-11,S0077,7981,Cire_Rayon congé usinage,4.133,4.15,4.125,4.175
2025-05-11,S0077,7981,Cire_Petit alésage,85.135,85.15,85.05,85.25
2025-05-11,S0077,7981,Cire_Alésage moyen,95.193,95.15,95.025,95.275
2025-05-11,S0077,7981,Cire_Alésage grand,105.114,105.15,105.05,105.25
2025-05-11,S0078,1805,Cire_Rayon extérieur,275.14599999999996,275.15,275.05,275.2
2025-05-11,S0078,1805,Cire_Rayon intérieur jante,210.2,210.15,210.0,210.3
2025-05-11,S0078,1805,Cire_Rayon hors tout,320.178,320.15,320.05,320.3
2025-05-11,S0078,1805,Cire_Rayon fond,40.141999999999996,40.15,40.1,40.2
2025-05-11,S0078,1805,Cire_Diamètre global max,325.982,325.96,325.71,326.11
2025-05-11,S0078,1805,Cire_Rayon extérieur (2e mention),274.908,275.15,274.85,275.45
2025-05-11,S0078,1805,Cire_Épaisseur patin,30.059,30.15,29.95,30.35
2025-05-11,S0078,1805,Cire_Largeur gorge centrale,80.112,80.12,80.02,80.22
2025-05-11,S0078,1805,Cire_Rayon fond (2e mention),40.163,40.15,40.075,40.225
2025-05-11,S0078,1805,Cire_Hauteur jante,175.14899999999997,175.15,175.025,175.275
2025-05-11,S0078,1805,Cire_Cercle de perçage,145.15300000000002,145.15,145.05,145.25
2025-05-11,S0078,1805,Cire_Rayon congé usinage,4.123,4.15,4.125,4.175
2025-05-11,S0078,1805,Cire_Petit alésage,85.12,85.15,85.05,85.25
2025-05-11,S0078,1805,Cire_Alésage moyen,95.16,95.15,95.025,95.275
2025-05-11,S0078,1805,Cire_Alésage grand,105.21199999999999,105.15,105.05,105.25
2025-05-11,S0079,4994,Cire_Rayon extérieur,275.12,275.15,275.05,275.2
2025-05-11,S0079,4994,Cire_Rayon intérieur jante,210.19,210.15,210.0,210.3
2025-05-11,S0079,4994,Cire_Rayon hors tout,320.098,320.15,320.05,320.3
2025-05-11,S0079,4994,Cire_Rayon fond,40.19,40.15,40.1,40.2
2025-05-11,S0079,4994,Cire_Diamètre global max,325.956,325.96,325.71,326.11
2025-05-11,S0079,4994,Cire_Rayon extérieur (2e mention),275.152,275.15,274.85,275.45
2025-05-11,S0079,4994,Cire_Épaisseur patin,29.995,30.15,29.95,30.35
2025-05-11,S0079,4994,Cire_Largeur gorge centrale,80.157,80.12,80.02,80.22
2025-05-11,S0079,4994,Cire_Rayon fond (2e mention),40.115,40.15,40.075,40.225
2025-05-11,S0079,4994,Cire_Hauteur jante,175.232,175.15,175.025,175.275
2025-05-11,S0079,4994,Cire_Cercle de perçage,145.153,145.15,145.05,145.25
2025-05-11,S0079,4994,Cire_Rayon congé usinage,4.15,4.15,4.125,4.175
2025-05-11,S0079,4994,Cire_Petit alésage,85.129,85.15,85.05,85.25
2025-05-11,S0079,4994,Cire_Alésage moyen,95.099,95.15,95.025,95.275
2025-05-11,S0079,4994,Cire_Alésage grand,105.137,105.15,105.05,105.25
2025-05-11,S0080,2646,Cire_Rayon extérieur,275.147,275.15,275.05,275.2
2025-05-11,S0080,2646,Cire_Rayon intérieur jante,210.14800000000002,210.15,210.0,210.3
2025-05-11,S0080,2646,Cire_Rayon hors tout,320.14,320.15,320.05,320.3
2025-05-11,S0080,2646,Cire_Rayon fond,40.182,40.15,40.1,40.2
2025-05-11,S0080,2646,Cire_Diamètre global max,326.003,325.96,325.71,326.11
2025-05-11,S0080,2646,Cire_Rayon extérieur (2e mention),275.115,275.15,274.85,275.45
2025-05-11,S0080,2646,Cire_Épaisseur patin,30.119999999999997,30.15,29.95,30.35
2025-05-11,S0080,2646,Cire_Largeur gorge centrale,80.073,80.12,80.02,80.22
2025-05-11,S0080,2646,Cire_Rayon fond (2e mention),40.147,40.15,40.075,40.225
2025-05-11,S0080,2646,Cire_Hauteur jante,175.101,175.15,175.025,175.275
2025-05-11,S0080,2646,Cire_Cercle de perçage,145.166,145.15,145.05,145.25
2025-05-11,S0080,2646,Cire_Rayon congé usinage,4.148,4.15,4.125,4.175
2025-05-11,S0080,2646,Cire_Petit alésage,85.18299999999999,85.15,85.05,85.25
2025-05-11,S0080,2646,Cire_Alésage moyen,95.188,95.15,95.025,95.275
2025-05-11,S0080,2646,Cire_Alésage grand,105.14,105.15,105.05,105.25
2025-05-11,S0081,7721,Cire_Rayon extérieur,275.138,275.15,275.05,275.2
2025-05-11,S0081,7721,Cire_Rayon intérieur jante,210.07799999999997,210.15,210.0,210.3
2025-05-11,S0081,7721,Cire_Rayon hors tout,320.112,320.15,320.05,320.3
2025-05-11,S0081,7721,Cire_Rayon fond,40.163000000000004,40.15,40.1,40.2
2025-05-11,S0081,7721,Cire_Diamètre global max,326.033,325.96,325.71,326.11
2025-05-11,S0081,7721,Cire_Rayon extérieur (2e mention),275.09499999999997,275.15,274.85,275.45
2025-05-11,S0081,7721,Cire_Épaisseur patin,30.115,30.15,29.95,30.35
2025-05-11,S0081,7721,Cire_Largeur gorge centrale,80.119,80.12,80.02,80.22
2025-05-11,S0081,7721,Cire_Rayon fond (2e mention),40.137,40.15,40.075,40.225
2025-05-11,S0081,7721,Cire_Hauteur jante,175.145,175.15,175.025,175.275
2025-05-11,S0081,7721,Cire_Cercle de perçage,145.168,145.15,145.05,145.25
2025-05-11,S0081,7721,Cire_Rayon congé usinage,4.157,4.15,4.125,4.175
2025-05-11,S0081,7721,Cire_Petit alésage,85.18799999999999,85.15,85.05,85.25
2025-05-11,S0081,7721,Cire_Alésage moyen,95.161,95.15,95.025,95.275
2025-05-11,S0081,7721,Cire_Alésage grand,105.13600000000001,105.15,105.05,105.25
2025-05-11,S0082,8146,Cire_Rayon extérieur,275.163,275.15,275.05,275.2
2025-05-11,S0082,8146,Cire_Rayon intérieur jante,210.037,210.15,210.0,210.3
2025-05-11,S0082,8146,Cire_Rayon hors tout,320.08,320.15,320.05,320.3
2025-05-11,S0082,8146,Cire_Rayon fond,40.165,40.15,40.1,40.2
2025-05-11,S0082,8146,Cire_Diamètre global max,325.916,325.96,325.71,326.11
2025-05-11,S0082,8146,Cire_Rayon extérieur (2e mention),275.108,275.15,274.85,275.45
2025-05-11,S0082,8146,Cire_Épaisseur patin,30.199,30.15,29.95,30.35
2025-05-11,S0082,8146,Cire_Largeur gorge centrale,80.07900000000001,80.12,80.02,80.22
2025-05-11,S0082,8146,Cire_Rayon fond (2e mention),40.126,40.15,40.075,40.225
2025-05-11,S0082,8146,Cire_Hauteur jante,175.142,175.15,175.025,175.275
2025-05-11,S0082,8146,Cire_Cercle de perçage,145.12599999999998,145.15,145.05,145.25
2025-05-11,S0082,8146,Cire_Rayon congé usinage,4.130999999999999,4.15,4.125,4.175
2025-05-11,S0082,8146,Cire_Petit alésage,85.141,85.15,85.05,85.25
2025-05-11,S0082,8146,Cire_Alésage moyen,95.162,95.15,95.025,95.275
2025-05-11,S0082,8146,Cire_Alésage grand,105.17200000000001,105.15,105.05,105.25
2025-05-11,S0083,1839,Cire_Rayon extérieur,275.178,275.15,275.05,275.2
2025-05-11,S0083,1839,Cire_Rayon intérieur jante,210.195,210.15,210.0,210.3
2025-05-11,S0083,1839,Cire_Rayon hors tout,320.14599999999996,320.15,320.05,320.3
2025-05-11,S0083,1839,Cire_Rayon fond,40.152,40.15,40.1,40.2
2025-05-11,S0083,1839,Cire_Diamètre global max,326.007,325.96,325.71,326.11
2025-05-11,S0083,1839,Cire_Rayon extérieur (2e mention),275.139,275.15,274.85,275.45
2025-05-11,S0083,1839,Cire_Épaisseur patin,30.056,30.15,29.95,30.35
2025-05-11,S0083,1839,Cire_Largeur gorge centrale,80.142,80.12,80.02,80.22
2025-05-11,S0083,1839,Cire_Rayon fond (2e mention),40.153000000000006,40.15,40.075,40.225
2025-05-11,S0083,1839,Cire_Hauteur jante,175.136,175.15,175.025,175.275
2025-05-11,S0083,1839,Cire_Cercle de perçage,145.168,145.15,145.05,145.25
2025-05-11,S0083,1839,Cire_Rayon congé usinage,4.162999999999999,4.15,4.125,4.175
2025-05-11,S0083,1839,Cire_Petit alésage,85.144,85.15,85.05,85.25
2025-05-11,S0083,1839,Cire_Alésage moyen,95.108,95.15,95.025,95.275
2025-05-11,S0083,1839,Cire_Alésage grand,105.203,105.15,105.05,105.25
2025-05-11,S0084,1724,Cire_Rayon extérieur,275.10900000000004,275.15,275.05,275.2
2025-05-11,S0084,1724,Cire_Rayon intérieur jante,210.09699999999998,210.15,210.0,210.3
2025-05-11,S0084,1724,Cire_Rayon hors tout,320.18,320.15,320.05,320.3
2025-05-11,S0084,1724,Cire_Rayon fond,40.156,40.15,40.1,40.2
2025-05-11,S0084,1724,Cire_Diamètre global max,325.97499999999997,325.96,325.71,326.11
2025-05-11,S0084,1724,Cire_Rayon extérieur (2e mention),275.239,275.15,274.85,275.45
2025-05-11,S0084,1724,Cire_Épaisseur patin,30.096,30.15,29.95,30.35
2025-05-11,S0084,1724,Cire_Largeur gorge centrale,80.105,80.12,80.02,80.22
2025-05-11,S0084,1724,Cire_Rayon fond (2e mention),40.14,40.15,40.075,40.225
2025-05-11,S0084,1724,Cire_Hauteur jante,175.19,175.15,175.025,175.275
2025-05-11,S0084,1724,Cire_Cercle de perçage,145.104,145.15,145.05,145.25
2025-05-11,S0084,1724,Cire_Rayon congé usinage,4.148000000000001,4.15,4.125,4.175
2025-05-11,S0084,1724,Cire_Petit alésage,85.166,85.15,85.05,85.25
2025-05-11,S0084,1724,Cire_Alésage moyen,95.162,95.15,95.025,95.275
